# Columns: t (s), T_gam (MeV), T_nue (MeV), T_numu (MeV), mu_nue (MeV), mu_numu (MeV), z
 2.78614524e-02    5.14932264e+00    5.14931056e+00    5.14931056e+00   -2.15355438e-04  -2.15355438e-04    1.00008905e+00
 2.82911308e-02    5.11007770e+00    5.11006508e+00    5.11006508e+00   -2.20439750e-04  -2.20439750e-04    1.00009101e+00
 2.87208092e-02    5.07171684e+00    5.07170368e+00    5.07170368e+00   -2.25548960e-04  -2.25548960e-04    1.00009297e+00
 2.91504876e-02    5.03420737e+00    5.03419365e+00    5.03419365e+00   -2.30679192e-04  -2.30679192e-04    1.00009494e+00
 2.95801660e-02    4.99751826e+00    4.99750397e+00    4.99750397e+00   -2.35822970e-04  -2.35822970e-04    1.00009691e+00
 3.00098444e-02    4.96162003e+00    4.96160517e+00    4.96160517e+00   -2.40978387e-04  -2.40978387e-04    1.00009889e+00
 3.06598595e-02    4.90875468e+00    4.90873890e+00    4.90873890e+00   -2.48798958e-04  -2.48798958e-04    1.00010188e+00
 3.13098746e-02    4.85754443e+00    4.85752771e+00    4.85752771e+00   -2.56652054e-04  -2.56652054e-04    1.00010489e+00
 3.19598897e-02    4.80790470e+00    4.80788702e+00    4.80788702e+00   -2.64536610e-04  -2.64536610e-04    1.00010790e+00
 3.26099048e-02    4.75975682e+00    4.75973815e+00    4.75973815e+00   -2.72443726e-04  -2.72443726e-04    1.00011092e+00
 3.32599199e-02    4.71302754e+00    4.71300784e+00    4.71300784e+00   -2.80367108e-04  -2.80367108e-04    1.00011395e+00
 3.39099350e-02    4.66764854e+00    4.66762779e+00    4.66762779e+00   -2.88306753e-04  -2.88306753e-04    1.00011699e+00
 3.46544652e-02    4.61724832e+00    4.61722633e+00    4.61722633e+00   -2.97420588e-04  -2.97420588e-04    1.00012049e+00
 3.53989955e-02    4.56844684e+00    4.56842356e+00    4.56842356e+00   -3.06551925e-04  -3.06551925e-04    1.00012399e+00
 3.61435258e-02    4.52116131e+00    4.52113671e+00    4.52113671e+00   -3.15694857e-04  -3.15694857e-04    1.00012751e+00
 3.68880560e-02    4.47531486e+00    4.47528890e+00    4.47528890e+00   -3.24845729e-04  -3.24845729e-04    1.00013103e+00
 3.76325863e-02    4.43083595e+00    4.43080859e+00    4.43080859e+00   -3.34003218e-04  -3.34003218e-04    1.00013457e+00
 3.83771166e-02    4.38765792e+00    4.38762913e+00    4.38762913e+00   -3.43165193e-04  -3.43165193e-04    1.00013812e+00
 3.92165771e-02    4.34045721e+00    4.34042676e+00    4.34042676e+00   -3.53496157e-04  -3.53496157e-04    1.00014214e+00
 4.00560376e-02    4.29474838e+00    4.29471621e+00    4.29471621e+00   -3.63823119e-04  -3.63823119e-04    1.00014616e+00
 4.08954982e-02    4.25045447e+00    4.25042053e+00    4.25042053e+00   -3.74143155e-04  -3.74143155e-04    1.00015021e+00
 4.17349587e-02    4.20750395e+00    4.20746821e+00    4.20746821e+00   -3.84454131e-04  -3.84454131e-04    1.00015426e+00
 4.25744192e-02    4.16583028e+00    4.16579268e+00    4.16579268e+00   -3.94752722e-04  -3.94752722e-04    1.00015833e+00
 4.34138797e-02    4.12537142e+00    4.12533193e+00    4.12533193e+00   -4.05034943e-04  -4.05034943e-04    1.00016242e+00
 4.43608441e-02    4.08111714e+00    4.08107545e+00    4.08107545e+00   -4.16610807e-04  -4.16610807e-04    1.00016704e+00
 4.53078084e-02    4.03825786e+00    4.03821390e+00    4.03821390e+00   -4.28159191e-04  -4.28159191e-04    1.00017168e+00
 4.62547728e-02    3.99672179e+00    3.99667552e+00    3.99667552e+00   -4.39676927e-04  -4.39676927e-04    1.00017634e+00
 4.72017372e-02    3.95644224e+00    3.95639360e+00    3.95639360e+00   -4.51160447e-04  -4.51160447e-04    1.00018101e+00
 4.81487015e-02    3.91735712e+00    3.91730604e+00    3.91730604e+00   -4.62606382e-04  -4.62606382e-04    1.00018571e+00
