# entropy density for QED , [dp^{(n)}/dT] = MeV^3 (n = order of perturbative correction)
# results from Escudero, Jackson, Laine and Sandner ArXiv:2511.04747 with me = 0.51099895 MeV, alpha = 1/137.035999084
# columns: T_ga [MeV],   dp^{(0)}/dT,   dp^{(2)non-log}/dT,   dp^{(2)log}/dT,   dp^{(3)}/dT,   dp^{(4)}/dT,   dp^{(5)}/dT
 2.952040803060e+01   +6.206374746424e+04   -1.6377e+02   +1.8300e-03   +1.4587e+01   -1.3947e+00   +1.0585e-01
 2.954695318337e+01   +6.223132607419e+04   -1.6422e+02   +1.8317e-03   +1.4626e+01   -1.3987e+00   +1.0616e-01
 2.957352220591e+01   +6.239935715974e+04   -1.6466e+02   +1.8333e-03   +1.4666e+01   -1.4027e+00   +1.0648e-01
 2.960011511967e+01   +6.256784194263e+04   -1.6510e+02   +1.8350e-03   +1.4705e+01   -1.4067e+00   +1.0680e-01
 2.962673194614e+01   +6.273678164785e+04   -1.6555e+02   +1.8366e-03   +1.4745e+01   -1.4107e+00   +1.0712e-01
 2.965337270683e+01   +6.290617750374e+04   -1.6600e+02   +1.8383e-03   +1.4785e+01   -1.4148e+00   +1.0744e-01
 2.968003742325e+01   +6.307603074193e+04   -1.6645e+02   +1.8399e-03   +1.4825e+01   -1.4188e+00   +1.0776e-01
 2.970672611695e+01   +6.324634259739e+04   -1.6690e+02   +1.8416e-03   +1.4865e+01   -1.4229e+00   +1.0808e-01
 2.973343880948e+01   +6.341711430842e+04   -1.6735e+02   +1.8433e-03   +1.4905e+01   -1.4270e+00   +1.0840e-01
 2.976017552243e+01   +6.358834711665e+04   -1.6780e+02   +1.8449e-03   +1.4945e+01   -1.4311e+00   +1.0873e-01
 2.978693627740e+01   +6.376004226709e+04   -1.6825e+02   +1.8466e-03   +1.4986e+01   -1.4352e+00   +1.0905e-01
 2.981372109600e+01   +6.393220100810e+04   -1.6871e+02   +1.8482e-03   +1.5026e+01   -1.4393e+00   +1.0938e-01
 2.984052999988e+01   +6.410482459139e+04   -1.6916e+02   +1.8499e-03   +1.5067e+01   -1.4434e+00   +1.0971e-01
 2.986736301068e+01   +6.427791427209e+04   -1.6962e+02   +1.8516e-03   +1.5107e+01   -1.4475e+00   +1.1003e-01
 2.989422015010e+01   +6.445147130867e+04   -1.7008e+02   +1.8532e-03   +1.5148e+01   -1.4517e+00   +1.1036e-01
 2.992110143982e+01   +6.462549696305e+04   -1.7054e+02   +1.8549e-03   +1.5189e+01   -1.4558e+00   +1.1069e-01
 2.994800690156e+01   +6.479999250051e+04   -1.7100e+02   +1.8566e-03   +1.5230e+01   -1.4600e+00   +1.1102e-01
 2.997493655706e+01   +6.497495918978e+04   -1.7146e+02   +1.8582e-03   +1.5271e+01   -1.4642e+00   +1.1135e-01
 3.000189042807e+01   +6.515039830300e+04   -1.7192e+02   +1.8599e-03   +1.5312e+01   -1.4684e+00   +1.1169e-01
 3.002886853637e+01   +6.532631111576e+04   -1.7238e+02   +1.8616e-03   +1.5354e+01   -1.4726e+00   +1.1202e-01
 3.005587090375e+01   +6.550269890706e+04   -1.7285e+02   +1.8633e-03   +1.5395e+01   -1.4768e+00   +1.1235e-01
 3.008289755203e+01   +6.567956295939e+04   -1.7332e+02   +1.8649e-03   +1.5437e+01   -1.4810e+00   +1.1269e-01
 3.010994850304e+01   +6.585690455869e+04   -1.7379e+02   +1.8666e-03   +1.5478e+01   -1.4853e+00   +1.1303e-01
 3.013702377863e+01   +6.603472499436e+04   -1.7425e+02   +1.8683e-03   +1.5520e+01   -1.4895e+00   +1.1336e-01
 3.016412340068e+01   +6.621302555931e+04   -1.7473e+02   +1.8700e-03   +1.5562e+01   -1.4938e+00   +1.1370e-01
 3.019124739108e+01   +6.639180754990e+04   -1.7520e+02   +1.8717e-03   +1.5604e+01   -1.4981e+00   +1.1404e-01
 3.021839577174e+01   +6.657107226604e+04   -1.7567e+02   +1.8733e-03   +1.5646e+01   -1.5024e+00   +1.1438e-01
 3.024556856459e+01   +6.675082101110e+04   -1.7615e+02   +1.8750e-03   +1.5688e+01   -1.5067e+00   +1.1472e-01
 3.027276579159e+01   +6.693105509201e+04   -1.7662e+02   +1.8767e-03   +1.5731e+01   -1.5110e+00   +1.1507e-01
 3.029998747470e+01   +6.711177581920e+04   -1.7710e+02   +1.8784e-03   +1.5773e+01   -1.5153e+00   +1.1541e-01
 3.032723363593e+01   +6.729298450665e+04   -1.7758e+02   +1.8801e-03   +1.5816e+01   -1.5196e+00   +1.1576e-01
 3.035450429727e+01   +6.747468247190e+04   -1.7806e+02   +1.8818e-03   +1.5859e+01   -1.5240e+00   +1.1610e-01
 3.038179948076e+01   +6.765687103602e+04   -1.7854e+02   +1.8835e-03   +1.5901e+01   -1.5284e+00   +1.1645e-01
 3.040911920845e+01   +6.783955152367e+04   -1.7902e+02   +1.8852e-03   +1.5944e+01   -1.5327e+00   +1.1680e-01
 3.043646350242e+01   +6.802272526307e+04   -1.7950e+02   +1.8869e-03   +1.5987e+01   -1.5371e+00   +1.1714e-01
 3.046383238474e+01   +6.820639358605e+04   -1.7999e+02   +1.8886e-03   +1.6031e+01   -1.5415e+00   +1.1750e-01
 3.049122587754e+01   +6.839055782801e+04   -1.8047e+02   +1.8903e-03   +1.6074e+01   -1.5459e+00   +1.1785e-01
 3.051864400293e+01   +6.857521932797e+04   -1.8096e+02   +1.8920e-03   +1.6117e+01   -1.5504e+00   +1.1820e-01
 3.054608678308e+01   +6.876037942855e+04   -1.8145e+02   +1.8937e-03   +1.6161e+01   -1.5548e+00   +1.1855e-01
 3.057355424015e+01   +6.894603947603e+04   -1.8194e+02   +1.8954e-03   +1.6204e+01   -1.5593e+00   +1.1890e-01
 3.060104639634e+01   +6.913220082029e+04   -1.8243e+02   +1.8971e-03   +1.6248e+01   -1.5637e+00   +1.1926e-01
 3.062856327384e+01   +6.931886481486e+04   -1.8292e+02   +1.8988e-03   +1.6292e+01   -1.5682e+00   +1.1961e-01
 3.065610489489e+01   +6.950603281694e+04   -1.8342e+02   +1.9005e-03   +1.6336e+01   -1.5727e+00   +1.1997e-01
 3.068367128175e+01   +6.969370618739e+04   -1.8391e+02   +1.9022e-03   +1.6380e+01   -1.5772e+00   +1.2033e-01
 3.071126245667e+01   +6.988188629073e+04   -1.8441e+02   +1.9039e-03   +1.6424e+01   -1.5817e+00   +1.2069e-01
 3.073887844196e+01   +7.007057449518e+04   -1.8491e+02   +1.9057e-03   +1.6469e+01   -1.5862e+00   +1.2105e-01
 3.076651925991e+01   +7.025977217265e+04   -1.8541e+02   +1.9074e-03   +1.6513e+01   -1.5908e+00   +1.2141e-01
 3.079418493287e+01   +7.044948069876e+04   -1.8591e+02   +1.9091e-03   +1.6558e+01   -1.5953e+00   +1.2177e-01
 3.082187548317e+01   +7.063970145282e+04   -1.8641e+02   +1.9108e-03   +1.6602e+01   -1.5999e+00   +1.2214e-01
 3.084959093320e+01   +7.083043581790e+04   -1.8691e+02   +1.9125e-03   +1.6647e+01   -1.6045e+00   +1.2250e-01
 3.087733130533e+01   +7.102168518078e+04   -1.8742e+02   +1.9142e-03   +1.6692e+01   -1.6091e+00   +1.2287e-01
 3.090509662199e+01   +7.121345093198e+04   -1.8792e+02   +1.9160e-03   +1.6737e+01   -1.6137e+00   +1.2323e-01
 3.093288690559e+01   +7.140573446580e+04   -1.8843e+02   +1.9177e-03   +1.6782e+01   -1.6183e+00   +1.2360e-01
 3.096070217860e+01   +7.159853718029e+04   -1.8894e+02   +1.9194e-03   +1.6828e+01   -1.6229e+00   +1.2397e-01
 3.098854246348e+01   +7.179186047726e+04   -1.8945e+02   +1.9212e-03   +1.6873e+01   -1.6276e+00   +1.2434e-01
 3.101640778272e+01   +7.198570576234e+04   -1.8996e+02   +1.9229e-03   +1.6919e+01   -1.6322e+00   +1.2471e-01
 3.104429815884e+01   +7.218007444491e+04   -1.9047e+02   +1.9246e-03   +1.6965e+01   -1.6369e+00   +1.2508e-01
 3.107221361436e+01   +7.237496793820e+04   -1.9099e+02   +1.9264e-03   +1.7010e+01   -1.6416e+00   +1.2546e-01
 3.110015417184e+01   +7.257038765923e+04   -1.9150e+02   +1.9281e-03   +1.7056e+01   -1.6463e+00   +1.2583e-01
 3.112811985385e+01   +7.276633502886e+04   -1.9202e+02   +1.9298e-03   +1.7102e+01   -1.6510e+00   +1.2621e-01
 3.115611068298e+01   +7.296281147176e+04   -1.9254e+02   +1.9316e-03   +1.7148e+01   -1.6557e+00   +1.2658e-01
 3.118412668185e+01   +7.315981841649e+04   -1.9306e+02   +1.9333e-03   +1.7195e+01   -1.6605e+00   +1.2696e-01
 3.121216787308e+01   +7.335735729542e+04   -1.9358e+02   +1.9350e-03   +1.7241e+01   -1.6652e+00   +1.2734e-01
 3.124023427934e+01   +7.355542954482e+04   -1.9410e+02   +1.9368e-03   +1.7288e+01   -1.6700e+00   +1.2772e-01
 3.126832592328e+01   +7.375403660483e+04   -1.9463e+02   +1.9385e-03   +1.7334e+01   -1.6748e+00   +1.2810e-01
 3.129644282762e+01   +7.395317991948e+04   -1.9515e+02   +1.9403e-03   +1.7381e+01   -1.6796e+00   +1.2848e-01
 3.132458501506e+01   +7.415286093668e+04   -1.9568e+02   +1.9420e-03   +1.7428e+01   -1.6844e+00   +1.2887e-01
 3.135275250834e+01   +7.435308110828e+04   -1.9621e+02   +1.9438e-03   +1.7475e+01   -1.6892e+00   +1.2925e-01
 3.138094533022e+01   +7.455384189003e+04   -1.9674e+02   +1.9455e-03   +1.7522e+01   -1.6940e+00   +1.2964e-01
 3.140916350346e+01   +7.475514474162e+04   -1.9727e+02   +1.9473e-03   +1.7570e+01   -1.6989e+00   +1.3002e-01
 3.143740705086e+01   +7.495699112667e+04   -1.9780e+02   +1.9490e-03   +1.7617e+01   -1.7038e+00   +1.3041e-01
 3.146567599525e+01   +7.515938251276e+04   -1.9834e+02   +1.9508e-03   +1.7665e+01   -1.7086e+00   +1.3080e-01
 3.149397035946e+01   +7.536232037143e+04   -1.9887e+02   +1.9525e-03   +1.7712e+01   -1.7135e+00   +1.3119e-01
 3.152229016635e+01   +7.556580617821e+04   -1.9941e+02   +1.9543e-03   +1.7760e+01   -1.7184e+00   +1.3158e-01
 3.155063543879e+01   +7.576984141258e+04   -1.9995e+02   +1.9560e-03   +1.7808e+01   -1.7233e+00   +1.3197e-01
 3.157900619969e+01   +7.597442755804e+04   -2.0049e+02   +1.9578e-03   +1.7856e+01   -1.7283e+00   +1.3237e-01
 3.160740247196e+01   +7.617956610209e+04   -2.0103e+02   +1.9596e-03   +1.7904e+01   -1.7332e+00   +1.3276e-01
 3.163582427855e+01   +7.638525853624e+04   -2.0157e+02   +1.9613e-03   +1.7953e+01   -1.7382e+00   +1.3316e-01
 3.166427164241e+01   +7.659150635605e+04   -2.0212e+02   +1.9631e-03   +1.8001e+01   -1.7432e+00   +1.3356e-01
 3.169274458653e+01   +7.679831106108e+04   -2.0266e+02   +1.9649e-03   +1.8050e+01   -1.7482e+00   +1.3395e-01
 3.172124313391e+01   +7.700567415497e+04   -2.0321e+02   +1.9666e-03   +1.8099e+01   -1.7531e+00   +1.3435e-01
 3.174976730757e+01   +7.721359714540e+04   -2.0376e+02   +1.9684e-03   +1.8148e+01   -1.7582e+00   +1.3475e-01
 3.177831713055e+01   +7.742208154415e+04   -2.0431e+02   +1.9702e-03   +1.8197e+01   -1.7632e+00   +1.3516e-01
 3.180689262593e+01   +7.763112886704e+04   -2.0486e+02   +1.9720e-03   +1.8246e+01   -1.7683e+00   +1.3556e-01
 3.183549381677e+01   +7.784074063402e+04   -2.0541e+02   +1.9737e-03   +1.8295e+01   -1.7733e+00   +1.3596e-01
 3.186412072620e+01   +7.805091836912e+04   -2.0597e+02   +1.9755e-03   +1.8344e+01   -1.7784e+00   +1.3637e-01
 3.189277337734e+01   +7.826166360051e+04   -2.0653e+02   +1.9773e-03   +1.8394e+01   -1.7835e+00   +1.3678e-01
 3.192145179333e+01   +7.847297786045e+04   -2.0708e+02   +1.9791e-03   +1.8444e+01   -1.7886e+00   +1.3718e-01
 3.195015599734e+01   +7.868486268536e+04   -2.0764e+02   +1.9809e-03   +1.8493e+01   -1.7937e+00   +1.3759e-01
 3.197888601256e+01   +7.889731961582e+04   -2.0820e+02   +1.9826e-03   +1.8543e+01   -1.7988e+00   +1.3800e-01
 3.200764186220e+01   +7.911035019654e+04   -2.0876e+02   +1.9844e-03   +1.8593e+01   -1.8040e+00   +1.3841e-01
 3.203642356950e+01   +7.932395597643e+04   -2.0933e+02   +1.9862e-03   +1.8644e+01   -1.8091e+00   +1.3883e-01
 3.206523115770e+01   +7.953813850856e+04   -2.0989e+02   +1.9880e-03   +1.8694e+01   -1.8143e+00   +1.3924e-01
 3.209406465007e+01   +7.975289935020e+04   -2.1046e+02   +1.9898e-03   +1.8744e+01   -1.8195e+00   +1.3966e-01
 3.212292406991e+01   +7.996824006284e+04   -2.1103e+02   +1.9916e-03   +1.8795e+01   -1.8247e+00   +1.4007e-01
 3.215180944054e+01   +8.018416221216e+04   -2.1160e+02   +1.9934e-03   +1.8846e+01   -1.8299e+00   +1.4049e-01
 3.218072078528e+01   +8.040066736808e+04   -2.1217e+02   +1.9952e-03   +1.8897e+01   -1.8352e+00   +1.4091e-01
 3.220965812750e+01   +8.061775710476e+04   -2.1274e+02   +1.9969e-03   +1.8948e+01   -1.8404e+00   +1.4133e-01
 3.223862149057e+01   +8.083543300062e+04   -2.1332e+02   +1.9988e-03   +1.8999e+01   -1.8457e+00   +1.4175e-01
 3.226761089789e+01   +8.105369663832e+04   -2.1390e+02   +2.0005e-03   +1.9050e+01   -1.8510e+00   +1.4217e-01
 3.229662637288e+01   +8.127254960480e+04   -2.1447e+02   +2.0023e-03   +1.9102e+01   -1.8563e+00   +1.4260e-01
 3.232566793898e+01   +8.149199349131e+04   -2.1505e+02   +2.0042e-03   +1.9153e+01   -1.8616e+00   +1.4302e-01
 3.235473561966e+01   +8.171202989335e+04   -2.1563e+02   +2.0060e-03   +1.9205e+01   -1.8669e+00   +1.4345e-01
 3.238382943838e+01   +8.193266041078e+04   -2.1621e+02   +2.0078e-03   +1.9257e+01   -1.8723e+00   +1.4388e-01
 3.241294941867e+01   +8.215388664774e+04   -2.1680e+02   +2.0096e-03   +1.9309e+01   -1.8776e+00   +1.4430e-01
 3.244209558403e+01   +8.237571021271e+04   -2.1738e+02   +2.0114e-03   +1.9361e+01   -1.8830e+00   +1.4473e-01
 3.247126795803e+01   +8.259813271852e+04   -2.1797e+02   +2.0132e-03   +1.9413e+01   -1.8884e+00   +1.4516e-01
 3.250046656422e+01   +8.282115578236e+04   -2.1856e+02   +2.0150e-03   +1.9465e+01   -1.8938e+00   +1.4560e-01
 3.252969142620e+01   +8.304478102578e+04   -2.1915e+02   +2.0168e-03   +1.9518e+01   -1.8992e+00   +1.4603e-01
 3.255894256757e+01   +8.326901007470e+04   -2.1974e+02   +2.0186e-03   +1.9571e+01   -1.9046e+00   +1.4647e-01
 3.258822001196e+01   +8.349384455944e+04   -2.2034e+02   +2.0205e-03   +1.9624e+01   -1.9101e+00   +1.4690e-01
 3.261752378303e+01   +8.371928611472e+04   -2.2093e+02   +2.0223e-03   +1.9677e+01   -1.9156e+00   +1.4734e-01
 3.264685390445e+01   +8.394533637967e+04   -2.2153e+02   +2.0241e-03   +1.9730e+01   -1.9210e+00   +1.4778e-01
 3.267621039992e+01   +8.417199699785e+04   -2.2212e+02   +2.0259e-03   +1.9783e+01   -1.9265e+00   +1.4822e-01
 3.270559329314e+01   +8.439926961727e+04   -2.2272e+02   +2.0277e-03   +1.9836e+01   -1.9320e+00   +1.4866e-01
 3.273500260787e+01   +8.462715589036e+04   -2.2333e+02   +2.0296e-03   +1.9890e+01   -1.9376e+00   +1.4910e-01
 3.276443836785e+01   +8.485565747403e+04   -2.2393e+02   +2.0314e-03   +1.9944e+01   -1.9431e+00   +1.4955e-01
 3.279390059686e+01   +8.508477602968e+04   -2.2453e+02   +2.0332e-03   +1.9998e+01   -1.9487e+00   +1.4999e-01
 3.282338931871e+01   +8.531451322315e+04   -2.2514e+02   +2.0351e-03   +2.0052e+01   -1.9543e+00   +1.5044e-01
 3.285290455723e+01   +8.554487072483e+04   -2.2575e+02   +2.0369e-03   +2.0106e+01   -1.9598e+00   +1.5089e-01
 3.288244633624e+01   +8.577585020958e+04   -2.2636e+02   +2.0387e-03   +2.0160e+01   -1.9654e+00   +1.5134e-01
 3.291201467963e+01   +8.600745335680e+04   -2.2697e+02   +2.0405e-03   +2.0214e+01   -1.9711e+00   +1.5179e-01
 3.294160961127e+01   +8.623968185044e+04   -2.2758e+02   +2.0424e-03   +2.0269e+01   -1.9767e+00   +1.5224e-01
 3.297123115508e+01   +8.647253737895e+04   -2.2820e+02   +2.0442e-03   +2.0324e+01   -1.9824e+00   +1.5269e-01
 3.300087933499e+01   +8.670602163540e+04   -2.2881e+02   +2.0461e-03   +2.0379e+01   -1.9880e+00   +1.5315e-01
 3.303055417494e+01   +8.694013631738e+04   -2.2943e+02   +2.0479e-03   +2.0434e+01   -1.9937e+00   +1.5361e-01
 3.306025569891e+01   +8.717488312709e+04   -2.3005e+02   +2.0497e-03   +2.0489e+01   -1.9994e+00   +1.5406e-01
 3.308998393090e+01   +8.741026377131e+04   -2.3067e+02   +2.0516e-03   +2.0544e+01   -2.0051e+00   +1.5452e-01
 3.311973889491e+01   +8.764627996145e+04   -2.3129e+02   +2.0534e-03   +2.0600e+01   -2.0109e+00   +1.5498e-01
 3.314952061500e+01   +8.788293341353e+04   -2.3192e+02   +2.0553e-03   +2.0655e+01   -2.0166e+00   +1.5544e-01
 3.317932911522e+01   +8.812022584819e+04   -2.3254e+02   +2.0571e-03   +2.0711e+01   -2.0224e+00   +1.5591e-01
 3.320916441964e+01   +8.835815899074e+04   -2.3317e+02   +2.0590e-03   +2.0767e+01   -2.0282e+00   +1.5637e-01
 3.323902655237e+01   +8.859673457113e+04   -2.3380e+02   +2.0608e-03   +2.0823e+01   -2.0340e+00   +1.5684e-01
 3.326891553755e+01   +8.883595432399e+04   -2.3443e+02   +2.0627e-03   +2.0879e+01   -2.0398e+00   +1.5731e-01
 3.329883139930e+01   +8.907581998863e+04   -2.3507e+02   +2.0646e-03   +2.0936e+01   -2.0457e+00   +1.5777e-01
 3.332877416180e+01   +8.931633330905e+04   -2.3570e+02   +2.0664e-03   +2.0992e+01   -2.0515e+00   +1.5824e-01
 3.335874384925e+01   +8.955749603398e+04   -2.3634e+02   +2.0683e-03   +2.1049e+01   -2.0574e+00   +1.5871e-01
 3.338874048584e+01   +8.979930991685e+04   -2.3698e+02   +2.0701e-03   +2.1106e+01   -2.0633e+00   +1.5919e-01
 3.341876409582e+01   +9.004177671584e+04   -2.3762e+02   +2.0720e-03   +2.1163e+01   -2.0692e+00   +1.5966e-01
 3.344881470344e+01   +9.028489819386e+04   -2.3826e+02   +2.0739e-03   +2.1220e+01   -2.0751e+00   +1.6014e-01
 3.347889233297e+01   +9.052867611859e+04   -2.3890e+02   +2.0757e-03   +2.1277e+01   -2.0810e+00   +1.6061e-01
 3.350899700872e+01   +9.077311226249e+04   -2.3955e+02   +2.0776e-03   +2.1334e+01   -2.0870e+00   +1.6109e-01
 3.353912875500e+01   +9.101820840280e+04   -2.4019e+02   +2.0795e-03   +2.1392e+01   -2.0929e+00   +1.6157e-01
 3.356928759616e+01   +9.126396632154e+04   -2.4084e+02   +2.0814e-03   +2.1450e+01   -2.0989e+00   +1.6205e-01
 3.359947355655e+01   +9.151038780558e+04   -2.4149e+02   +2.0832e-03   +2.1508e+01   -2.1049e+00   +1.6253e-01
 3.362968666058e+01   +9.175747464657e+04   -2.4215e+02   +2.0851e-03   +2.1566e+01   -2.1109e+00   +1.6302e-01
 3.365992693264e+01   +9.200522864104e+04   -2.4280e+02   +2.0870e-03   +2.1624e+01   -2.1170e+00   +1.6350e-01
 3.369019439716e+01   +9.225365159035e+04   -2.4346e+02   +2.0889e-03   +2.1683e+01   -2.1230e+00   +1.6399e-01
 3.372048907860e+01   +9.250274530071e+04   -2.4411e+02   +2.0907e-03   +2.1741e+01   -2.1291e+00   +1.6448e-01
 3.375081100143e+01   +9.275251158324e+04   -2.4477e+02   +2.0926e-03   +2.1800e+01   -2.1352e+00   +1.6497e-01
 3.378116019014e+01   +9.300295225392e+04   -2.4543e+02   +2.0945e-03   +2.1859e+01   -2.1413e+00   +1.6546e-01
 3.381153666926e+01   +9.325406913365e+04   -2.4609e+02   +2.0964e-03   +2.1918e+01   -2.1474e+00   +1.6595e-01
 3.384194046333e+01   +9.350586404824e+04   -2.4676e+02   +2.0983e-03   +2.1977e+01   -2.1536e+00   +1.6645e-01
 3.387237159689e+01   +9.375833882844e+04   -2.4743e+02   +2.1002e-03   +2.2036e+01   -2.1597e+00   +1.6694e-01
 3.390283009455e+01   +9.401149530992e+04   -2.4809e+02   +2.1020e-03   +2.2096e+01   -2.1659e+00   +1.6744e-01
 3.393331598090e+01   +9.426533533334e+04   -2.4876e+02   +2.1039e-03   +2.2155e+01   -2.1721e+00   +1.6794e-01
 3.396382928058e+01   +9.451986074429e+04   -2.4944e+02   +2.1058e-03   +2.2215e+01   -2.1783e+00   +1.6844e-01
 3.399437001823e+01   +9.477507339339e+04   -2.5011e+02   +2.1077e-03   +2.2275e+01   -2.1846e+00   +1.6894e-01
 3.402493821853e+01   +9.503097513621e+04   -2.5078e+02   +2.1096e-03   +2.2335e+01   -2.1908e+00   +1.6944e-01
 3.405553390617e+01   +9.528756783336e+04   -2.5146e+02   +2.1115e-03   +2.2395e+01   -2.1971e+00   +1.6995e-01
 3.408615710587e+01   +9.554485335046e+04   -2.5214e+02   +2.1134e-03   +2.2456e+01   -2.2033e+00   +1.7045e-01
 3.411680784237e+01   +9.580283355819e+04   -2.5282e+02   +2.1153e-03   +2.2517e+01   -2.2096e+00   +1.7096e-01
 3.414748614043e+01   +9.606151033224e+04   -2.5350e+02   +2.1172e-03   +2.2578e+01   -2.2160e+00   +1.7147e-01
 3.417819202483e+01   +9.632088555340e+04   -2.5419e+02   +2.1191e-03   +2.2638e+01   -2.2223e+00   +1.7198e-01
 3.420892552038e+01   +9.658096110753e+04   -2.5488e+02   +2.1211e-03   +2.2700e+01   -2.2287e+00   +1.7249e-01
 3.423968665190e+01   +9.684173888557e+04   -2.5556e+02   +2.1230e-03   +2.2761e+01   -2.2350e+00   +1.7300e-01
 3.427047544426e+01   +9.710322078358e+04   -2.5625e+02   +2.1249e-03   +2.2822e+01   -2.2414e+00   +1.7352e-01
 3.430129192232e+01   +9.736540870274e+04   -2.5695e+02   +2.1268e-03   +2.2884e+01   -2.2478e+00   +1.7403e-01
 3.433213611097e+01   +9.762830454934e+04   -2.5764e+02   +2.1287e-03   +2.2946e+01   -2.2543e+00   +1.7455e-01
 3.436300803514e+01   +9.789191023484e+04   -2.5834e+02   +2.1306e-03   +2.3008e+01   -2.2607e+00   +1.7507e-01
 3.439390771976e+01   +9.815622767586e+04   -2.5903e+02   +2.1325e-03   +2.3070e+01   -2.2672e+00   +1.7559e-01
 3.442483518980e+01   +9.842125879418e+04   -2.5973e+02   +2.1344e-03   +2.3132e+01   -2.2737e+00   +1.7611e-01
 3.445579047024e+01   +9.868700551679e+04   -2.6044e+02   +2.1364e-03   +2.3195e+01   -2.2802e+00   +1.7664e-01
 3.448677358609e+01   +9.895346977587e+04   -2.6114e+02   +2.1383e-03   +2.3257e+01   -2.2867e+00   +1.7716e-01
 3.451778456238e+01   +9.922065350882e+04   -2.6184e+02   +2.1402e-03   +2.3320e+01   -2.2932e+00   +1.7769e-01
 3.454882342416e+01   +9.948855865826e+04   -2.6255e+02   +2.1421e-03   +2.3383e+01   -2.2998e+00   +1.7822e-01
 3.457989019651e+01   +9.975718717208e+04   -2.6326e+02   +2.1441e-03   +2.3446e+01   -2.3064e+00   +1.7875e-01
 3.461098490453e+01   +1.000265410034e+05   -2.6397e+02   +2.1460e-03   +2.3509e+01   -2.3130e+00   +1.7928e-01
 3.464210757332e+01   +1.002966221106e+05   -2.6468e+02   +2.1479e-03   +2.3573e+01   -2.3196e+00   +1.7981e-01
 3.467325822805e+01   +1.005674324575e+05   -2.6540e+02   +2.1499e-03   +2.3637e+01   -2.3262e+00   +1.8035e-01
 3.470443689387e+01   +1.008389740130e+05   -2.6611e+02   +2.1518e-03   +2.3700e+01   -2.3329e+00   +1.8088e-01
 3.473564359597e+01   +1.011112487513e+05   -2.6683e+02   +2.1537e-03   +2.3764e+01   -2.3395e+00   +1.8142e-01
 3.476687835956e+01   +1.013842586523e+05   -2.6755e+02   +2.1557e-03   +2.3828e+01   -2.3462e+00   +1.8196e-01
 3.479814120988e+01   +1.016580057008e+05   -2.6828e+02   +2.1576e-03   +2.3893e+01   -2.3529e+00   +1.8250e-01
 3.482943217217e+01   +1.019324918872e+05   -2.6900e+02   +2.1596e-03   +2.3957e+01   -2.3597e+00   +1.8305e-01
 3.486075127173e+01   +1.022077192073e+05   -2.6973e+02   +2.1615e-03   +2.4022e+01   -2.3664e+00   +1.8359e-01
 3.489209853384e+01   +1.024836896621e+05   -2.7045e+02   +2.1634e-03   +2.4087e+01   -2.3732e+00   +1.8414e-01
 3.492347398385e+01   +1.027604052582e+05   -2.7119e+02   +2.1654e-03   +2.4152e+01   -2.3800e+00   +1.8468e-01
 3.495487764708e+01   +1.030378680074e+05   -2.7192e+02   +2.1674e-03   +2.4217e+01   -2.3868e+00   +1.8523e-01
 3.498630954891e+01   +1.033160799273e+05   -2.7265e+02   +2.1693e-03   +2.4282e+01   -2.3936e+00   +1.8578e-01
 3.501776971474e+01   +1.035950430405e+05   -2.7339e+02   +2.1713e-03   +2.4348e+01   -2.4004e+00   +1.8634e-01
 3.504925816998e+01   +1.038747593753e+05   -2.7413e+02   +2.1732e-03   +2.4414e+01   -2.4073e+00   +1.8689e-01
 3.508077494006e+01   +1.041552309656e+05   -2.7487e+02   +2.1752e-03   +2.4480e+01   -2.4142e+00   +1.8745e-01
 3.511232005046e+01   +1.044364598505e+05   -2.7561e+02   +2.1771e-03   +2.4546e+01   -2.4211e+00   +1.8800e-01
 3.514389352665e+01   +1.047184480748e+05   -2.7635e+02   +2.1791e-03   +2.4612e+01   -2.4280e+00   +1.8856e-01
 3.517549539413e+01   +1.050011976888e+05   -2.7710e+02   +2.1810e-03   +2.4679e+01   -2.4350e+00   +1.8912e-01
